"attachments/0/style_list/0","attachments/0/style_list/1","attachments/0/style_list/2","attachments/0/style_list/3","attachments/0/style_list/4","commentUrl","commentsCount","date","facebookId","facebookUrl","feedbackId","id","likesCount","pageAdLibrary/id","pageAdLibrary/is_business_page_active","postTitle","profileId","profileName","profilePicture","profileUrl","text"
,,,,,"https://www.facebook.com/ilGiornale/posts/pfbid02P3yE1GP3JyXXy3Q9HedeVHJYeuP8XQ23W59mBo7BwxeW73rG1w66qcXz7ntMFvEnl?comment_id=1054044265813845",,"2023-12-16T04:52:03.000Z","760029832834644","https://www.facebook.com/ilGiornale/posts/pfbid02P3yE1GP3JyXXy3Q9HedeVHJYeuP8XQ23W59mBo7BwxeW73rG1w66qcXz7ntMFvEnl","ZmVlZGJhY2s6NzYwMDI5ODMyODM0NjQ0XzEwNTQwNDQyNjU4MTM4NDU=","Y29tbWVudDo3NjAwMjk4MzI4MzQ2NDRfMTA1NDA0NDI2NTgxMzg0NQ==","1","323950777458","false","Chiara Ferragni e le sue società hanno ricevuto una sanzione complessiva di oltre un milione di euro dall'Antitrust in relazione all'affare ""Balocco"". Le società Fenice e TBS Crew, gestori dei marchi dell'influencer, sono state multate rispettivamente per 400 mila euro e 675 mila euro, mentre Balocco Industria Dolciaria ha ricevuto una multa di 420 mila euro.

L'accusa riguarda una pratica commerciale scorretta legata alla pubblicità del Pandoro Pink Christmas, associato a Chiara Ferragni, che ha erroneamente suggerito ai consumatori che l'acquisto avrebbe contribuito a una donazione all'Ospedale Regina Margherita di Torino, quando in realtà la donazione era stata effettuata precedentemente e non era legata alle vendite effettive del prodotto.

Leggi l'articolo su #IlGiornale nel primo commento ⬇️

#Ferragni #Balocco #Antitrust #pandoro","pfbid0XuG1XVp9kqkyDDs4PFEMnHtDtn8NEmZr5bo3CmucQSp95M9UzzyxSXML7sHR4DoMl","Patrizia Criscuolo","https://scontent-mia3-2.xx.fbcdn.net/v/t39.30808-1/369710692_837403077731288_8826236722365588300_n.jpg?stp=c0.1.32.32a_cp0_dst-jpg_p32x32&_nc_cat=102&ccb=1-7&_nc_sid=5f2048&_nc_ohc=ORbp1jgV6XkAb5Bmkxx&_nc_ht=scontent-mia3-2.xx&oh=00_AfBYxAq31OPmuag_xyjZvegS0_Q4PXbaf1KuRZKfFSk9gQ&oe=66217702","https://www.facebook.com/patrizia.criscuolo.583","Che schifo questo mondo !!!! Quando si arriva ha fare cose sporche anzi sporchissime sulla salute che è la cosa più importante questa gentaglia può arrivare ha tutto  !!!! Gente di 💩💩💩💩 non mi fanno pena ma semplicemente schifoooooo giocare con la vita degli altri mentre lottano con malattie !!! Di chiaro la Chiara lei e il marito non ha nienteeeeee speriamo che pagano veramente !!!! Vergogna c'è gente che fa fatica ha vivere nonostante tutto ma rimane pulita ."
,,,,,"https://www.facebook.com/ilGiornale/posts/pfbid02P3yE1GP3JyXXy3Q9HedeVHJYeuP8XQ23W59mBo7BwxeW73rG1w66qcXz7ntMFvEnl?comment_id=769755881859456","3","2023-12-15T10:25:47.000Z","760029832834644","https://www.facebook.com/ilGiornale/posts/pfbid02P3yE1GP3JyXXy3Q9HedeVHJYeuP8XQ23W59mBo7BwxeW73rG1w66qcXz7ntMFvEnl","ZmVlZGJhY2s6NzYwMDI5ODMyODM0NjQ0Xzc2OTc1NTg4MTg1OTQ1Ng==","Y29tbWVudDo3NjAwMjk4MzI4MzQ2NDRfNzY5NzU1ODgxODU5NDU2","28","323950777458","false","Chiara Ferragni e le sue società hanno ricevuto una sanzione complessiva di oltre un milione di euro dall'Antitrust in relazione all'affare ""Balocco"". Le società Fenice e TBS Crew, gestori dei marchi dell'influencer, sono state multate rispettivamente per 400 mila euro e 675 mila euro, mentre Balocco Industria Dolciaria ha ricevuto una multa di 420 mila euro.

L'accusa riguarda una pratica commerciale scorretta legata alla pubblicità del Pandoro Pink Christmas, associato a Chiara Ferragni, che ha erroneamente suggerito ai consumatori che l'acquisto avrebbe contribuito a una donazione all'Ospedale Regina Margherita di Torino, quando in realtà la donazione era stata effettuata precedentemente e non era legata alle vendite effettive del prodotto.

Leggi l'articolo su #IlGiornale nel primo commento ⬇️

#Ferragni #Balocco #Antitrust #pandoro","pfbid038AE7NNvTF3nSFqaQ1aoKm8pwwzRqPtK1vzDgP1TYBJhMnx1Xiyji5GKxJS8GAVyZl","Anders Juul-Jensen","https://scontent-mia3-2.xx.fbcdn.net/v/t39.30808-1/429664228_10231077750837785_1141521940663557399_n.jpg?stp=cp6_dst-jpg_p32x32&_nc_cat=110&ccb=1-7&_nc_sid=5f2048&_nc_ohc=z8qj1LVSCTMAb6Ci5qX&_nc_ht=scontent-mia3-2.xx&oh=00_AfB4KrOMiPn1iwLqg_Iblwj0S8PSSuMIb7VpZf6j2FX2sA&oe=662180D2","https://www.facebook.com/anders.juuljensen.1","Complimenti a Antitrust ! A Ferragni una grande caduta di stile perché con la beneficienza è doppiamente importante essere trasparenti #soloinitalia"
,,,,,"https://www.facebook.com/ilGiornale/posts/pfbid02P3yE1GP3JyXXy3Q9HedeVHJYeuP8XQ23W59mBo7BwxeW73rG1w66qcXz7ntMFvEnl?comment_id=271950662177545",,"2023-12-15T09:09:04.000Z","760029832834644","https://www.facebook.com/ilGiornale/posts/pfbid02P3yE1GP3JyXXy3Q9HedeVHJYeuP8XQ23W59mBo7BwxeW73rG1w66qcXz7ntMFvEnl","ZmVlZGJhY2s6NzYwMDI5ODMyODM0NjQ0XzI3MTk1MDY2MjE3NzU0NQ==","Y29tbWVudDo3NjAwMjk4MzI4MzQ2NDRfMjcxOTUwNjYyMTc3NTQ1","24","323950777458","false","Chiara Ferragni e le sue società hanno ricevuto una sanzione complessiva di oltre un milione di euro dall'Antitrust in relazione all'affare ""Balocco"". Le società Fenice e TBS Crew, gestori dei marchi dell'influencer, sono state multate rispettivamente per 400 mila euro e 675 mila euro, mentre Balocco Industria Dolciaria ha ricevuto una multa di 420 mila euro.

L'accusa riguarda una pratica commerciale scorretta legata alla pubblicità del Pandoro Pink Christmas, associato a Chiara Ferragni, che ha erroneamente suggerito ai consumatori che l'acquisto avrebbe contribuito a una donazione all'Ospedale Regina Margherita di Torino, quando in realtà la donazione era stata effettuata precedentemente e non era legata alle vendite effettive del prodotto.

Leggi l'articolo su #IlGiornale nel primo commento ⬇️

#Ferragni #Balocco #Antitrust #pandoro","pfbid02FS7A3k16oa5aQjNDbLvceVxdGKwcSb4gErUP2g8kri3yA25fYeJhqHozF2qLJWT9l","Bianca Veroni","https://scontent-mia3-2.xx.fbcdn.net/v/t39.30808-1/412349618_371486845402407_4488819849477649763_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=103&ccb=1-7&_nc_sid=5f2048&_nc_ohc=DKHz2QG7EPgAb7y6deK&_nc_ht=scontent-mia3-2.xx&oh=00_AfCrPcHY89c3NkmgRHoss02MbP6fxaEeCtleRxKTrZhtfw&oe=66217A56",,"Le famose beneficienze dei due avidi"
,,,,,"https://www.facebook.com/ilGiornale/posts/pfbid02P3yE1GP3JyXXy3Q9HedeVHJYeuP8XQ23W59mBo7BwxeW73rG1w66qcXz7ntMFvEnl?comment_id=3218602358446720",,"2023-12-15T13:07:45.000Z","760029832834644","https://www.facebook.com/ilGiornale/posts/pfbid02P3yE1GP3JyXXy3Q9HedeVHJYeuP8XQ23W59mBo7BwxeW73rG1w66qcXz7ntMFvEnl","ZmVlZGJhY2s6NzYwMDI5ODMyODM0NjQ0XzMyMTg2MDIzNTg0NDY3MjA=","Y29tbWVudDo3NjAwMjk4MzI4MzQ2NDRfMzIxODYwMjM1ODQ0NjcyMA==","2","323950777458","false","Chiara Ferragni e le sue società hanno ricevuto una sanzione complessiva di oltre un milione di euro dall'Antitrust in relazione all'affare ""Balocco"". Le società Fenice e TBS Crew, gestori dei marchi dell'influencer, sono state multate rispettivamente per 400 mila euro e 675 mila euro, mentre Balocco Industria Dolciaria ha ricevuto una multa di 420 mila euro.

L'accusa riguarda una pratica commerciale scorretta legata alla pubblicità del Pandoro Pink Christmas, associato a Chiara Ferragni, che ha erroneamente suggerito ai consumatori che l'acquisto avrebbe contribuito a una donazione all'Ospedale Regina Margherita di Torino, quando in realtà la donazione era stata effettuata precedentemente e non era legata alle vendite effettive del prodotto.

Leggi l'articolo su #IlGiornale nel primo commento ⬇️

#Ferragni #Balocco #Antitrust #pandoro","pfbid0nUKvEWK7e9R1Pti5y6gwjhGzpD8f6sb1XhMhPs4YJffJxaxECqXz71VoN4nFDoiql","Rosanna Castellana","https://scontent-mia3-2.xx.fbcdn.net/v/t39.30808-1/308598310_10221854242973953_1925370943705591086_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=109&ccb=1-7&_nc_sid=5f2048&_nc_ohc=XhWqFFEcpeYAb7sMXDb&_nc_ht=scontent-mia3-2.xx&oh=00_AfDdvLTWRBWXJYlHqndEssygRS6k3CYKPki8dqEt4v7pFg&oe=66216F51","https://www.facebook.com/rosanna.castellana","E monelli!!"
,,,,,"https://www.facebook.com/ilGiornale/posts/pfbid02P3yE1GP3JyXXy3Q9HedeVHJYeuP8XQ23W59mBo7BwxeW73rG1w66qcXz7ntMFvEnl?comment_id=2693164630837815",,"2023-12-15T21:22:19.000Z","760029832834644","https://www.facebook.com/ilGiornale/posts/pfbid02P3yE1GP3JyXXy3Q9HedeVHJYeuP8XQ23W59mBo7BwxeW73rG1w66qcXz7ntMFvEnl","ZmVlZGJhY2s6NzYwMDI5ODMyODM0NjQ0XzI2OTMxNjQ2MzA4Mzc4MTU=","Y29tbWVudDo3NjAwMjk4MzI4MzQ2NDRfMjY5MzE2NDYzMDgzNzgxNQ==","1","323950777458","false","Chiara Ferragni e le sue società hanno ricevuto una sanzione complessiva di oltre un milione di euro dall'Antitrust in relazione all'affare ""Balocco"". Le società Fenice e TBS Crew, gestori dei marchi dell'influencer, sono state multate rispettivamente per 400 mila euro e 675 mila euro, mentre Balocco Industria Dolciaria ha ricevuto una multa di 420 mila euro.

L'accusa riguarda una pratica commerciale scorretta legata alla pubblicità del Pandoro Pink Christmas, associato a Chiara Ferragni, che ha erroneamente suggerito ai consumatori che l'acquisto avrebbe contribuito a una donazione all'Ospedale Regina Margherita di Torino, quando in realtà la donazione era stata effettuata precedentemente e non era legata alle vendite effettive del prodotto.

Leggi l'articolo su #IlGiornale nel primo commento ⬇️

#Ferragni #Balocco #Antitrust #pandoro","pfbid0MweVsb29cQtpoeJVc5XXnWwpUynfomjP4nhpN87kCbW37zRn42FhmovkHNwmoXoPl","Giovanni Pacciotti","https://scontent-mia3-1.xx.fbcdn.net/v/t1.6435-1/143492413_1312972812400152_5031516866516560374_n.jpg?stp=c0.8.32.32a_cp0_dst-jpg_p32x32&_nc_cat=100&ccb=1-7&_nc_sid=5f2048&_nc_ohc=XfyJJkUInU4Ab7axbBI&_nc_ht=scontent-mia3-1.xx&oh=00_AfANU2ckb1MLjhg1sdZR6hPfFQ9x6CsDO2b6hKuzXudfaw&oe=66431DA0",,"Speriamo che paghi !"
,,,,,"https://www.facebook.com/ilGiornale/posts/pfbid02P3yE1GP3JyXXy3Q9HedeVHJYeuP8XQ23W59mBo7BwxeW73rG1w66qcXz7ntMFvEnl?comment_id=373246931904699","1","2023-12-16T20:35:17.000Z","760029832834644","https://www.facebook.com/ilGiornale/posts/pfbid02P3yE1GP3JyXXy3Q9HedeVHJYeuP8XQ23W59mBo7BwxeW73rG1w66qcXz7ntMFvEnl","ZmVlZGJhY2s6NzYwMDI5ODMyODM0NjQ0XzM3MzI0NjkzMTkwNDY5OQ==","Y29tbWVudDo3NjAwMjk4MzI4MzQ2NDRfMzczMjQ2OTMxOTA0Njk5","1","323950777458","false","Chiara Ferragni e le sue società hanno ricevuto una sanzione complessiva di oltre un milione di euro dall'Antitrust in relazione all'affare ""Balocco"". Le società Fenice e TBS Crew, gestori dei marchi dell'influencer, sono state multate rispettivamente per 400 mila euro e 675 mila euro, mentre Balocco Industria Dolciaria ha ricevuto una multa di 420 mila euro.

L'accusa riguarda una pratica commerciale scorretta legata alla pubblicità del Pandoro Pink Christmas, associato a Chiara Ferragni, che ha erroneamente suggerito ai consumatori che l'acquisto avrebbe contribuito a una donazione all'Ospedale Regina Margherita di Torino, quando in realtà la donazione era stata effettuata precedentemente e non era legata alle vendite effettive del prodotto.

Leggi l'articolo su #IlGiornale nel primo commento ⬇️

#Ferragni #Balocco #Antitrust #pandoro","pfbid0HNNjc58Um3X2u4i7pJmAsM4RBhArM2m29McP9TqRrzKbH2GY9Kag3YRh8wWi6iWol","Roberta Zilli","https://scontent-mia3-2.xx.fbcdn.net/v/t39.30808-1/415073421_10220949062431193_7363348925936539138_n.jpg?stp=cp6_dst-jpg_p32x32&_nc_cat=110&ccb=1-7&_nc_sid=5f2048&_nc_ohc=dQbFBWUbsOsAb7BY2Pw&_nc_ht=scontent-mia3-2.xx&oh=00_AfArpnqcOWI1_LCW2OSLSyT6LeFmV4kqHVuM2FYzqiyjDQ&oe=662161DA","https://www.facebook.com/roberta.zilli","Sperando che sia la prima di una lunga serie e che i vari sponsor inizino a ritirare i loro spot con la chiaretta"
,,,,,"https://www.facebook.com/ilGiornale/posts/pfbid02P3yE1GP3JyXXy3Q9HedeVHJYeuP8XQ23W59mBo7BwxeW73rG1w66qcXz7ntMFvEnl?comment_id=720887276647790",,"2023-12-15T13:07:15.000Z","760029832834644","https://www.facebook.com/ilGiornale/posts/pfbid02P3yE1GP3JyXXy3Q9HedeVHJYeuP8XQ23W59mBo7BwxeW73rG1w66qcXz7ntMFvEnl","ZmVlZGJhY2s6NzYwMDI5ODMyODM0NjQ0XzcyMDg4NzI3NjY0Nzc5MA==","Y29tbWVudDo3NjAwMjk4MzI4MzQ2NDRfNzIwODg3Mjc2NjQ3Nzkw","1","323950777458","false","Chiara Ferragni e le sue società hanno ricevuto una sanzione complessiva di oltre un milione di euro dall'Antitrust in relazione all'affare ""Balocco"". Le società Fenice e TBS Crew, gestori dei marchi dell'influencer, sono state multate rispettivamente per 400 mila euro e 675 mila euro, mentre Balocco Industria Dolciaria ha ricevuto una multa di 420 mila euro.

L'accusa riguarda una pratica commerciale scorretta legata alla pubblicità del Pandoro Pink Christmas, associato a Chiara Ferragni, che ha erroneamente suggerito ai consumatori che l'acquisto avrebbe contribuito a una donazione all'Ospedale Regina Margherita di Torino, quando in realtà la donazione era stata effettuata precedentemente e non era legata alle vendite effettive del prodotto.

Leggi l'articolo su #IlGiornale nel primo commento ⬇️

#Ferragni #Balocco #Antitrust #pandoro","pfbid02ZoT7sXoVDJajzBJSUakehL92Ga1nkZiMbRcB2y5xUFTPrm6FVRzwWaSFKaDv4g1Ml","Jenny Je","https://scontent-mia3-1.xx.fbcdn.net/v/t39.30808-1/431502816_1585455425623189_6764515826363982848_n.jpg?stp=c20.0.32.32a_cp0_dst-jpg_p32x32&_nc_cat=111&ccb=1-7&_nc_sid=5f2048&_nc_ohc=OMVtQM3-xyAAb6m1jX7&_nc_oc=AdiRuxQVsBSwV6ALucxgFFeKFgvkHN2HA7koXfhz5_gEu0E7UiBhxnlCTd2ND6u461B4bHB3JwzQe0Sv17uZ6SjS&_nc_ht=scontent-mia3-1.xx&oh=00_AfAk0mZuVXwpMtw4iHjmV49bYh50W_meWl_gX9ndbu57Wg&oe=6621770D","https://www.facebook.com/jenny.beretta.5","Il natale quando arriva arriva..."
,,,,,"https://www.facebook.com/ilGiornale/posts/pfbid02P3yE1GP3JyXXy3Q9HedeVHJYeuP8XQ23W59mBo7BwxeW73rG1w66qcXz7ntMFvEnl?comment_id=696964652531913",,"2023-12-15T19:39:26.000Z","760029832834644","https://www.facebook.com/ilGiornale/posts/pfbid02P3yE1GP3JyXXy3Q9HedeVHJYeuP8XQ23W59mBo7BwxeW73rG1w66qcXz7ntMFvEnl","ZmVlZGJhY2s6NzYwMDI5ODMyODM0NjQ0XzY5Njk2NDY1MjUzMTkxMw==","Y29tbWVudDo3NjAwMjk4MzI4MzQ2NDRfNjk2OTY0NjUyNTMxOTEz","1","323950777458","false","Chiara Ferragni e le sue società hanno ricevuto una sanzione complessiva di oltre un milione di euro dall'Antitrust in relazione all'affare ""Balocco"". Le società Fenice e TBS Crew, gestori dei marchi dell'influencer, sono state multate rispettivamente per 400 mila euro e 675 mila euro, mentre Balocco Industria Dolciaria ha ricevuto una multa di 420 mila euro.

L'accusa riguarda una pratica commerciale scorretta legata alla pubblicità del Pandoro Pink Christmas, associato a Chiara Ferragni, che ha erroneamente suggerito ai consumatori che l'acquisto avrebbe contribuito a una donazione all'Ospedale Regina Margherita di Torino, quando in realtà la donazione era stata effettuata precedentemente e non era legata alle vendite effettive del prodotto.

Leggi l'articolo su #IlGiornale nel primo commento ⬇️

#Ferragni #Balocco #Antitrust #pandoro","pfbid0owwwndfXKn1te3C4enwk1AKx5z2kcFJidAMKBZ4qpwAe2U5UMVFVK8HXE8RTZBW4l","Fervido Pavan","https://scontent-mia3-2.xx.fbcdn.net/v/t1.18169-1/11218783_1409405276048382_2050785392841031796_n.jpg?stp=c0.11.32.32a_cp0_dst-jpg_p32x32&_nc_cat=103&ccb=1-7&_nc_sid=5f2048&_nc_ohc=oyN8ZsW5VQEAb51vMn0&_nc_ht=scontent-mia3-2.xx&oh=00_AfDbeoDuQpbhucP9AkQpeJUe27DWsIIl3VEXwCoU2Dz63g&oe=6643167A","https://www.facebook.com/people/Fervido-Pavan/pfbid0owwwndfXKn1te3C4enwk1AKx5z2kcFJidAMKBZ4qpwAe2U5UMVFVK8HXE8RTZBW4l/","Deplorevole  scandaloso e pure vigliacco  una vergogna è  purtroppo  a malincuore  ci sono persone  che seguendo  queste ignobili persone  gli fanno  guadagnare  un sacco di soldi bisognerebbe  proprio  ignorarli cazzo come siamo  caduti in  basso!!!!!!"
"sticker","fallback",,,,"https://www.facebook.com/ilGiornale/posts/pfbid02P3yE1GP3JyXXy3Q9HedeVHJYeuP8XQ23W59mBo7BwxeW73rG1w66qcXz7ntMFvEnl?comment_id=1408435996429441",,"2023-12-16T14:09:55.000Z","760029832834644","https://www.facebook.com/ilGiornale/posts/pfbid02P3yE1GP3JyXXy3Q9HedeVHJYeuP8XQ23W59mBo7BwxeW73rG1w66qcXz7ntMFvEnl","ZmVlZGJhY2s6NzYwMDI5ODMyODM0NjQ0XzE0MDg0MzU5OTY0Mjk0NDE=","Y29tbWVudDo3NjAwMjk4MzI4MzQ2NDRfMTQwODQzNTk5NjQyOTQ0MQ==","1","323950777458","false","Chiara Ferragni e le sue società hanno ricevuto una sanzione complessiva di oltre un milione di euro dall'Antitrust in relazione all'affare ""Balocco"". Le società Fenice e TBS Crew, gestori dei marchi dell'influencer, sono state multate rispettivamente per 400 mila euro e 675 mila euro, mentre Balocco Industria Dolciaria ha ricevuto una multa di 420 mila euro.

L'accusa riguarda una pratica commerciale scorretta legata alla pubblicità del Pandoro Pink Christmas, associato a Chiara Ferragni, che ha erroneamente suggerito ai consumatori che l'acquisto avrebbe contribuito a una donazione all'Ospedale Regina Margherita di Torino, quando in realtà la donazione era stata effettuata precedentemente e non era legata alle vendite effettive del prodotto.

Leggi l'articolo su #IlGiornale nel primo commento ⬇️

#Ferragni #Balocco #Antitrust #pandoro","pfbid02CyNNirZfRnP65gWV43xeUrEWSbcC8hESaWiy15ydG7bSFyDF2brabixanE1Zuz7rl","Max Delta","https://scontent-mia3-2.xx.fbcdn.net/v/t1.6435-1/105489968_952680281869863_7805814368050795593_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=102&ccb=1-7&_nc_sid=5f2048&_nc_ohc=gZ_m86Ptz08Ab4RQPEA&_nc_ht=scontent-mia3-2.xx&oh=00_AfBf8ixUCmVWHq2suWcrYyS0cl0ZrrXTA-Rcm1kKf06T2Q&oe=6642F9DB",,
,,,,,"https://www.facebook.com/ilGiornale/posts/pfbid02P3yE1GP3JyXXy3Q9HedeVHJYeuP8XQ23W59mBo7BwxeW73rG1w66qcXz7ntMFvEnl?comment_id=3509255342723844",,"2023-12-15T12:56:25.000Z","760029832834644","https://www.facebook.com/ilGiornale/posts/pfbid02P3yE1GP3JyXXy3Q9HedeVHJYeuP8XQ23W59mBo7BwxeW73rG1w66qcXz7ntMFvEnl","ZmVlZGJhY2s6NzYwMDI5ODMyODM0NjQ0XzM1MDkyNTUzNDI3MjM4NDQ=","Y29tbWVudDo3NjAwMjk4MzI4MzQ2NDRfMzUwOTI1NTM0MjcyMzg0NA==","3","323950777458","false","Chiara Ferragni e le sue società hanno ricevuto una sanzione complessiva di oltre un milione di euro dall'Antitrust in relazione all'affare ""Balocco"". Le società Fenice e TBS Crew, gestori dei marchi dell'influencer, sono state multate rispettivamente per 400 mila euro e 675 mila euro, mentre Balocco Industria Dolciaria ha ricevuto una multa di 420 mila euro.

L'accusa riguarda una pratica commerciale scorretta legata alla pubblicità del Pandoro Pink Christmas, associato a Chiara Ferragni, che ha erroneamente suggerito ai consumatori che l'acquisto avrebbe contribuito a una donazione all'Ospedale Regina Margherita di Torino, quando in realtà la donazione era stata effettuata precedentemente e non era legata alle vendite effettive del prodotto.

Leggi l'articolo su #IlGiornale nel primo commento ⬇️

#Ferragni #Balocco #Antitrust #pandoro","pfbid02HQzikwz1SyoiUswT2DWFTB4o2Ax6UcJERbM2GQ8gDn2CJSQM8btQrDnr1WbZxMBsl","Mario Fenner","https://scontent-mia3-2.xx.fbcdn.net/v/t1.6435-1/51286748_2626639510694639_8206946194937610240_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=105&ccb=1-7&_nc_sid=5f2048&_nc_ohc=nZxaeHZVCY4Ab7IPh3n&_nc_ht=scontent-mia3-2.xx&oh=00_AfBmzsttTVSOWy49xy6mo9lic0SrofT6zIyFocK_8BNwOg&oe=66430124","https://www.facebook.com/mario.fenner.5","complimenti antitrust"
,,,,,"https://www.facebook.com/ilGiornale/posts/pfbid02P3yE1GP3JyXXy3Q9HedeVHJYeuP8XQ23W59mBo7BwxeW73rG1w66qcXz7ntMFvEnl?comment_id=362224506351652",,"2023-12-15T09:44:17.000Z","760029832834644","https://www.facebook.com/ilGiornale/posts/pfbid02P3yE1GP3JyXXy3Q9HedeVHJYeuP8XQ23W59mBo7BwxeW73rG1w66qcXz7ntMFvEnl","ZmVlZGJhY2s6NzYwMDI5ODMyODM0NjQ0XzM2MjIyNDUwNjM1MTY1Mg==","Y29tbWVudDo3NjAwMjk4MzI4MzQ2NDRfMzYyMjI0NTA2MzUxNjUy","4","323950777458","false","Chiara Ferragni e le sue società hanno ricevuto una sanzione complessiva di oltre un milione di euro dall'Antitrust in relazione all'affare ""Balocco"". Le società Fenice e TBS Crew, gestori dei marchi dell'influencer, sono state multate rispettivamente per 400 mila euro e 675 mila euro, mentre Balocco Industria Dolciaria ha ricevuto una multa di 420 mila euro.

L'accusa riguarda una pratica commerciale scorretta legata alla pubblicità del Pandoro Pink Christmas, associato a Chiara Ferragni, che ha erroneamente suggerito ai consumatori che l'acquisto avrebbe contribuito a una donazione all'Ospedale Regina Margherita di Torino, quando in realtà la donazione era stata effettuata precedentemente e non era legata alle vendite effettive del prodotto.

Leggi l'articolo su #IlGiornale nel primo commento ⬇️

#Ferragni #Balocco #Antitrust #pandoro","pfbid0ygnLDbWo1bNRRiQaTBVaqejRncYm1HwsDB86xtoTjcJkEJKerwzo3vVTDMb2LkWil","Marco Rossi","https://scontent-mia3-1.xx.fbcdn.net/v/t1.6435-1/74184187_2648194368553358_7593024475885469696_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=106&ccb=1-7&_nc_sid=5f2048&_nc_ohc=_9TavtY2sHIAb4Z-2CE&_nc_ht=scontent-mia3-1.xx&oh=00_AfD4QhLvw8ZiWnBkiD-gKqZYHD2NbM0YzVIgD6vrbZsD1Q&oe=664301F2","https://www.facebook.com/people/Marco-Rossi/pfbid0ygnLDbWo1bNRRiQaTBVaqejRncYm1HwsDB86xtoTjcJkEJKerwzo3vVTDMb2LkWil/","Si deve vergognare"
,,,,,"https://www.facebook.com/ilGiornale/posts/pfbid02P3yE1GP3JyXXy3Q9HedeVHJYeuP8XQ23W59mBo7BwxeW73rG1w66qcXz7ntMFvEnl?comment_id=662668602702548",,"2023-12-16T18:38:37.000Z","760029832834644","https://www.facebook.com/ilGiornale/posts/pfbid02P3yE1GP3JyXXy3Q9HedeVHJYeuP8XQ23W59mBo7BwxeW73rG1w66qcXz7ntMFvEnl","ZmVlZGJhY2s6NzYwMDI5ODMyODM0NjQ0XzY2MjY2ODYwMjcwMjU0OA==","Y29tbWVudDo3NjAwMjk4MzI4MzQ2NDRfNjYyNjY4NjAyNzAyNTQ4","2","323950777458","false","Chiara Ferragni e le sue società hanno ricevuto una sanzione complessiva di oltre un milione di euro dall'Antitrust in relazione all'affare ""Balocco"". Le società Fenice e TBS Crew, gestori dei marchi dell'influencer, sono state multate rispettivamente per 400 mila euro e 675 mila euro, mentre Balocco Industria Dolciaria ha ricevuto una multa di 420 mila euro.

L'accusa riguarda una pratica commerciale scorretta legata alla pubblicità del Pandoro Pink Christmas, associato a Chiara Ferragni, che ha erroneamente suggerito ai consumatori che l'acquisto avrebbe contribuito a una donazione all'Ospedale Regina Margherita di Torino, quando in realtà la donazione era stata effettuata precedentemente e non era legata alle vendite effettive del prodotto.

Leggi l'articolo su #IlGiornale nel primo commento ⬇️

#Ferragni #Balocco #Antitrust #pandoro","pfbid02hxT98eZPV8zreNvUnBiDaWBLGcpnUY6rkBExK8HLDL8KXA3TZft38jWyFz5axxXl","Piero Respizzi","https://scontent-mia3-1.xx.fbcdn.net/v/t31.18172-1/412409_315615048534258_934150005_o.jpg?stp=c362.106.1324.1324a_cp0_dst-jpg_s32x32&_nc_cat=111&ccb=1-7&_nc_sid=5f2048&_nc_ohc=zWDc7VIKqIQAb69htR0&_nc_ht=scontent-mia3-1.xx&oh=00_AfCvkxiaoNIx3YMyTQlJgGIhwkeFyzeCtW5PJ1PtDPv4Ag&oe=66430A0E","https://www.facebook.com/piero.respizzi","Si pensava che acquistare il pandoro si faceva beneficenza... di fatto si è intascata  i SOLDI alla faccia di chi era convinto di fare del bene"
